A1,A2,A3,Q1,Q2,Q3,Q4
1,0,0,-4.570467714296227,1.5342620032797742,-2.663585134039566,5.1185243982490665
1,1,1,-0.8831773038011412,0.06014597054914739,-2.652696865790571,3.68043175628314
0,1,0,-1.5106858090527782,0.4445346096076095,-4.711857457293643,-1.7768435452092128
0,0,1,0.05063344722338005,0.9206454259467903,3.625730637251439,1.3369295315650918
1,1,0,1.4141650388730946,2.950038084490289,1.3845211810816431,1.614855522072879
0,0,0,-0.30405064597934667,0.026258625003851233,-3.226612493325075,-1.5614411265139387
0,0,1,5.599132484861024,0.48763329747684203,-5.097640008009643,-4.041113672441085
0,0,1,2.355537437670934,0.3472258061560075,-3.6766756549461546,0.402180768320887
1,1,1,-4.493851298053281,1.3234219842386163,-0.737742154315071,0.8625665428169906
1,1,1,-2.399247035382103,1.444586910295163,1.3889488511979466,-1.9369746172630082
1,0,1,-3.0411286962475317,0.055372224297520534,-3.4612238310884984,0.45073834662808565
0,0,1,-3.0746850950411275,1.382796807487073,-8.242965507912366,0.2461005164962955
0,0,1,3.384917961265754,2.9742962759248015,1.982615760066551,-0.25386512079889856
1,1,0,-0.8315062116827807,1.3015409212346953,1.0955198513091824,-2.7584458952398117
1,0,1,-0.06863166567535064,2.682663031756169,-0.9242007703346139,1.5203086769368042
1,0,0,1.7895830484476942,1.44837108209967,-2.4400911023451552,2.97315878643471
0,0,0,-2.669552118437201,2.0081435026657273,-0.4278039590675155,-0.8423757089330375
0,0,0,0.5815248350610966,1.9995108725418664,4.610101132336108,-2.450118433340106
1,1,1,-3.6500150147195356,0.3964717291041373,0.12878535825591297,-8.6850558701924
1,1,0,-1.4842892199114923,1.409101931530022,-0.3051002076366362,-0.7164983433063665
0,1,1,-4.402492176352384,2.4362667727678033,-3.6672366558621743,-0.04744505741670546
0,0,0,-2.0548990094322805,1.1264984936028408,-2.3045746666297235,-0.5795379065265129
0,1,0,-3.617570615590084,1.2886791655887961,-0.6049009118011878,-0.28271322332392557
0,0,0,0.9865739843335721,2.1493552242373815,-6.07672328134893,1.0649648714723736
0,1,0,-1.9077157816413155,1.7117311166595242,-2.892421615724836,0.24047109927215082
0,1,0,1.7862247606677824,2.376516502811783,1.8358291469270043,-3.6542094376777965
0,1,1,3.406972069270793,2.5060692976837537,-3.168715960646184,-1.8085702841955134
0,1,0,3.3911270037942307,2.617310499780803,6.173646031413455,-4.62318559769723
0,1,0,0.05779855489104465,1.0039296962095303,4.090618506593018,-1.0624349008319232
0,0,0,5.6846820554363156,1.1269693701977805,1.6606238585330075,3.4355257339858523
1,0,1,0.78661518553886,0.5447129741587023,1.9904773430424911,-5.296031052968422
0,0,0,0.758548261738379,2.885838700874309,1.3189229268318359,-1.123766271861878
0,1,1,-8.821438543652498,0.36983403529848213,0.5294608802448095,0.21357562263077062
1,0,0,0.9505871638726746,1.0744385626391189,-4.939246941979155,4.3811994256641125
0,0,1,4.084100062391824,0.41766930108885514,1.7009128467182184,1.9714221516436745
1,0,0,-7.756106235991741,1.5654154688763438,0.5649615461687914,-1.430132353395913
0,1,1,-2.0870734540771134,0.12020435870983948,-0.5079944549721216,2.943309373195079
1,1,0,7.3975950650402345,2.1941788757218417,-1.9102505374351129,2.3403175286932285
1,0,0,0.3470765390455094,1.3410937475129039,-0.8516324791062662,0.2999468438929682
1,0,1,1.2151143908999982,1.4276751036253748,-0.030648518612201234,-3.83346757863361
0,1,0,1.0911036817663047,0.11027201791838503,-1.7736979286664851,2.42160750238724
0,0,1,-4.621315716757365,2.661638395805517,0.23723858483621824,0.040279765930467455
1,0,1,3.4990392063200475,2.722812043001804,-4.031657355388265,2.399251603676168
1,1,0,0.8881093970168932,2.8013706403431007,2.797892084140568,-2.192080960739428
1,0,0,-1.3124147830872706,0.301217462853573,5.832478229668667,-3.264792603023946
0,1,1,-0.24851453923941408,1.3303923535872872,-0.7632001772647568,-0.3774894649152082
0,0,0,2.716088565076119,0.38389651211648335,0.540408753691306,2.5792177224424524
1,1,1,1.1565156609837812,2.36252408213473,0.683046209569203,0.46036767283683044
0,0,1,-1.4971725535168385,0.8328859075085304,-0.7428825139286782,-1.7642720956754772
0,1,1,-3.16032515731337,1.3407294864691544,3.1181490328928874,4.660307811668159
1,0,0,-4.703462108135526,0.6914565523210139,-0.4059027643147902,0.00377284891898726
0,0,1,0.9233342454950821,2.430378146781485,3.3805233020887657,-0.8521400610972796
0,0,0,-3.8169509103090418,0.19086104378201552,1.2104782930517373,-3.712136831204174
0,0,1,-0.22254480685099665,2.313982287830121,6.27368390164805,3.6602234982493904
1,1,0,0.535214629846842,1.0882895746501084,-3.7050087240018703,-2.6967969616077587
0,1,0,-2.951545417541215,0.5868323662453345,0.9548116205664915,0.4727712301410063
1,1,1,-0.9822904263034798,0.2765112662244579,1.5320154169910976,1.7661875042554542
0,1,0,-2.8713099596354557,1.462052648737271,-2.563279517713617,-2.4073374812956416
0,0,1,3.5300628515679318,1.609116253392043,4.6674924806663345,-1.4047793642092983
1,0,1,0.7872817146049355,2.4437435319762546,1.9116485298084576,-5.324451334838744
0,0,1,5.002236625532776,2.431232339256785,-1.4148053773497278,-3.3909877706160194
0,1,0,3.437821229032827,1.6791343073713934,-0.3425918050620466,-0.23404075986892225
0,1,1,-1.2204555146464193,1.4531148444040685,0.19494478374925606,1.0434933664566315
1,1,1,7.048374839615445,1.1122802194386492,-3.516137289399151,4.454930650586402
0,1,0,-1.0438326333499093,2.006316142632919,-0.5626407365728091,-6.189307665485675
1,1,0,2.887288009367004,0.09231897828332836,3.6228513417118684,0.25533728648296405
0,0,0,-0.6626473689580159,0.06046156992888896,-5.9621414115215305,3.98535192660761
0,1,0,-2.1842359293410647,2.29439574288394,-5.010111532222293,3.3320605328790576
0,0,0,3.529259503213461,2.5161666425320557,1.1351383105687853,4.634965965737627
0,1,0,-3.0873674056258418,1.1864640338729049,-0.6401286887257802,-3.8147581397035077
1,1,1,-2.754082935722427,0.648498066151771,-2.007937300249365,-1.7433294427822865
0,0,1,-2.3511953060061006,2.684941251701002,1.8627859974460117,2.874656999196657
0,1,0,-0.5788142056555867,0.7150343412455754,0.5256829111729753,-2.58119013824632
0,1,0,-2.0050087160805385,2.619420514385207,3.7596932538500436,-0.2889975355997025
0,0,1,3.3059187435253365,2.5078165266284236,0.02788143174806337,-1.6302401942993177
0,1,0,0.12641235566526327,1.4073209611899407,-2.6923202578494982,0.36458091336430926
1,1,0,-1.167294082182279,2.0142101199215903,1.9961769931282785,1.8555517321705202
1,0,1,1.6475069576314962,1.1950627194233119,-2.1438041593439534,4.678114484664977
1,0,0,-2.5975226871873343,1.4149310243806337,-2.2542499392633073,3.485499732283879
1,0,1,-0.44822384072632593,0.4944185024678034,-2.6767748894298915,1.5112754262923966
1,1,1,-6.904613954202617,2.273025123464765,-0.7031146089615627,-0.3122822989768912
0,0,1,2.6605698890290723,2.204051777372092,3.2967655015652277,2.173616115718762
1,0,0,-0.5755489831292213,2.1481593077088093,-2.597892336224386,-2.786612775350897
1,0,1,-3.221122433624523,0.020145727553610437,-2.1857824679685667,0.08449425871741435
0,1,0,-1.1823284096605695,2.7632169295251052,-1.488462877207792,-0.02196965063265485
0,0,1,-4.185327931219769,0.9339505260623161,-4.331521859475568,-0.19714932120235118
1,0,0,8.328035381548608,2.0816269149273254,-0.18477767428591868,-3.5933114624568683
1,1,1,-2.730000317131581,2.880286692956376,2.9153741909987074,-3.5383638492215104
1,0,1,1.4193874021727748,2.2925063153696272,-2.410297055696802,3.0868357026438837
0,0,0,2.232595723255552,2.4899046203684634,-3.5353174403446133,-2.9325252467265104
1,1,1,3.652315540883013,2.4748557142804177,0.9530894255547311,-4.118715440396251
1,1,1,-0.1663545657024324,0.9538660929315406,1.3512263624632719,-0.710311791090654
0,1,0,2.312167913978748,0.8331461863068482,2.2925676572677123,0.2866550655541494
1,0,0,2.685762903497356,2.246101959475859,-3.087833837703508,-0.8908715186389495
0,1,1,1.3233994940741842,0.12161577070850171,-2.38422024266914,1.876122848463122
0,1,1,-5.681440119752633,2.772311039988531,-3.6127496366829828,6.065018414525152
0,1,0,-2.774719635444405,1.0277637745817203,-6.5639532830501555,4.227007509801309
0,0,1,-2.3552557230197326,1.410618389784159,-1.200102123069008,0.15221202444292062
0,1,0,-0.37286074617725107,1.7466256328765146,1.7633712179606331,4.321533283792327
0,1,0,-8.853636346379032,1.2923614135626726,2.015734887171878,1.7045787001622865
0,1,0,4.435042155499303,0.16282785622297202,-4.9834348956570444,-2.240897763748048
1,1,0,-1.2320007338027705,2.9167752756269008,1.2417607026108601,-3.2146269795077753
1,0,0,-1.9895527771712207,2.8371421534281236,4.716178629743284,-7.058235502337556
0,1,0,3.016727937263906,1.5933988315024195,-0.10474059713423334,1.118667166880762
1,0,1,-1.8090672452249308,1.3506572939025807,-2.496724628709586,-0.2465775615556161
1,0,1,-0.7074235924538645,0.4379522606107593,0.6429356359880966,-1.0728316625318082
0,1,1,4.385029315564786,0.6787569413029596,0.289122982043288,0.3578977304107338
1,1,0,0.6703144457991825,2.1737443382492376,-1.13456015985941,-1.5831805306717914
1,1,0,2.212788602738284,2.674385810960637,2.715915928678868,-1.937802854906806
0,1,1,1.2002850137969179,0.18146035055386134,0.2618072692603493,2.537869316136136
1,1,0,3.0636533038318814,2.677238863778293,3.003019135977322,0.5925114626498708
0,0,0,-0.7045593779796893,1.0702039809984178,-0.10831028926164121,1.3256760112123502
1,1,1,5.034883244861765,2.1638308865839373,4.8005223179733605,0.7995267541070413
0,1,1,0.6858096815270239,1.3261070490806488,3.5640931331015406,1.7005776747118815
0,0,0,-1.3584556221486657,2.4344144238223833,2.5642566387921555,0.09084748544439797
0,1,0,-1.0946144188829907,0.8438100987397851,-3.0986941663781744,-3.2555800739683165
1,0,0,1.5146543507296966,0.2422573150790991,2.8791554486140707,2.229937014363988
0,1,1,1.7124023281011755,1.4812724010469585,-2.102952057113326,-2.2419945405460977
1,1,1,3.0071572957341037,0.5886925089664633,-1.0186999964800962,0.09273294338995854
0,0,1,0.6373512176962487,1.0781097856320567,0.4867014049090712,1.7341555657200434
1,1,0,-5.8693160333368155,2.918190516778086,2.430452098493595,1.842862311124583
1,0,0,3.168745531903437,2.9354539426665003,0.47685859559405847,0.9861166041634151
1,0,1,-1.5823747483916963,1.1307835125898456,2.0614279734051655,-0.46739409643038043
1,0,1,0.5494771891342792,1.398475823932935,-1.0523156827951543,-0.8133561675129259
0,1,0,5.818436339628502,0.6259141145235163,-3.2588843045174904,1.8683390727533056
0,0,1,2.540165395185622,0.606995837574323,1.445918171152386,4.736037044978163
0,1,0,3.9673092354049553,1.0034294634400012,-0.6458469155771626,-5.16141890872966
1,0,1,-1.8203282290069493,1.9183915966114604,0.8181295820522156,0.6096696681394622
0,0,1,0.5037328261649903,1.6661093299977492,-1.6446234343207033,0.991596416844696
0,1,0,1.1336375169086859,0.46071477241529224,1.3934213182397008,-7.601765355609901
1,1,1,-2.2219433369335126,0.16051362550301584,5.482726178405482,1.2842268395788128
1,0,0,2.643397373533995,1.2982822300192645,1.2025875882862898,-0.5832867195828002
1,1,0,0.5793014113566014,0.7143926441355587,1.8098815985283645,2.4606588026103395
0,1,1,-5.7696324111469846,2.6764491529133245,-4.737378423306026,-2.053291919281942
0,0,1,2.119060459270712,2.3802114109095696,-2.6712696281932575,-2.0765665349269375
1,0,0,-0.7883549977237954,1.684505864099644,2.649222838634742,-2.442912475294561
0,0,1,0.40043171320675774,2.0828540340933186,2.5300337888367284,-4.629677986068146
0,1,0,-6.224122921732308,2.5925829702968355,1.0561487510677592,1.3747491641934355
1,1,0,-2.5269557742400166,0.8334281530718083,-3.2108733656215858,-0.2894815537333653
0,1,0,-0.09016803633055255,2.52515081946814,0.8024080060642411,5.144345460643076
1,1,0,1.3142278856112366,1.8885620292971865,5.350709570375041,2.8808473052185093
0,0,1,-0.39341143011228946,0.2909441269556108,2.4292371855115853,3.9296337318435937
0,1,0,2.603466603769663,0.07749920207455874,-3.179475159127855,0.7096281129469565
1,1,1,-4.153599341936127,1.5941260830504063,-3.5524245701509454,-2.7028015708426842
0,1,0,0.13167399090314957,1.3452977982386303,-1.712974028670256,-0.20970138791226875
1,1,0,-5.967692804483993,1.1065606315096064,-1.1600851104375753,-1.4775125757262413
1,1,1,-2.0882090589246016,1.6905808887653984,-4.323532858640268,-0.3746091453784811
1,1,0,-3.303504874248085,1.3215225441445115,0.35187049904884254,1.7401457195271726
0,1,0,0.06840463482123132,1.162167469970749,2.286086999020098,2.806635226047012
1,0,1,1.782100654280475,1.0766079480500501,-0.24129087477979982,-1.0224141290589832
1,0,1,-1.9058382549670703,1.6568150757393258,3.4334738362222987,-8.281280320598992
0,0,0,0.6852188008100608,2.733646598058354,2.3721409994331966,-2.4494041457303224
0,1,0,0.6386427219265538,2.243316255976319,-6.493421408121,0.0350647483599277
0,0,1,-2.8720160894582714,0.0748313341457918,3.713144270920054,1.4802446539173966
1,1,0,-0.6419076851637727,1.5345680697033832,4.523806539429451,1.956742722101545
1,0,1,2.4745257936378815,0.7669273356315018,-3.003739063002244,7.3225326533576105
0,0,1,3.9767426256930922,2.854123772316833,-1.2382258190270616,11.620144558202561
1,1,0,3.110217689532841,1.605908347215724,-2.1610439937744315,-0.4389146094686476
1,0,1,-3.846119363463899,2.2056891635662588,-6.1690044224156555,2.9168019041566025
1,0,1,3.977677428236974,1.480373419534263,-1.7381395801678732,0.979118121499692
1,0,1,3.2463468673535743,1.7918811624812139,3.7487561726613046,2.8957753027234747
0,1,1,-2.635223964495214,1.4192720915522283,0.8381464077061725,-2.308710042390554
1,0,0,1.2472912425597613,1.1144133951477677,3.8803752141592898,6.846683237089042
1,0,1,-0.24648933345256907,1.250807165070834,-2.2259147777390047,0.0558457707627113
0,0,1,3.524542064563177,2.80822049449751,0.32859912829014404,-1.9386344905822077
0,0,0,-0.4165826411575314,2.262683895873175,0.06325903906638418,1.0390602767948094
1,0,0,-7.399022933094207,1.6211500891231854,0.536089368859812,3.010897626197016
0,1,1,3.80292257659536,0.42395992010748673,2.4979326872449934,1.0073150381050842
1,0,0,3.4092881455766153,0.7988648700998368,0.5292578628900908,-6.290917393028906
1,0,0,1.4097995544415671,0.4167556013291446,-3.282942124256161,4.122904349981569
0,0,1,3.947100973206539,1.6444238237149698,0.5528204160669828,1.689455285045572
0,1,0,1.0273686457982638,1.214678912507317,-3.4182878135168,-1.0853967097589932
0,0,1,1.6279609076815316,2.2754034235330196,7.510738667131363,-2.3541098821027138
1,1,0,3.2582043434411343,2.894092101554896,2.1603464859924046,-0.7699525292150678
0,1,0,-4.380297465100555,2.711394407847302,2.8394913112784708,2.4249429049652536
0,1,0,-0.14955904609939336,2.4063784622988607,2.2816655485505617,1.8433675485127843
0,1,1,-3.831651264722815,2.9560664160217867,2.7864650613451403,3.7478118646210152
0,0,1,-4.220269108156864,0.9969711545900445,4.554468473121334,-1.29769451251953
1,0,0,-5.483181212061501,1.1956160060480638,-1.4992924504554486,1.2089885782335905
1,1,1,-1.9859522946881913,2.2059500228652524,5.2233723904108835,-4.0708759391701195
1,1,1,3.224758508697164,2.4518821624146026,-2.5865360420520096,1.744125267272942
0,0,1,2.3443701829331323,0.3353999302956897,1.6169126850494124,-1.1348839179913428
0,0,1,-3.0386411469149484,1.4258256588730513,1.3661110117997728,-0.5915336123907178
1,1,0,1.6852694801173658,0.9796223044977834,1.7373172522538303,3.6860307782658914
1,0,1,2.3761137276902153,2.4630338412229817,-1.8882714986485398,0.49189599254240246
1,1,1,-4.778805960065685,1.240954552906008,-1.9641275552701134,-3.6920907164730403
1,1,0,-0.23047883319555298,2.1094012180582538,-3.645447076713862,0.11268042580923338
1,0,1,2.7107459812307533,1.7932778903623197,1.5629335156109996,-5.021464751648056
1,0,0,-0.8663072431602221,0.37587757846330827,0.8743927416435537,3.720590737947273
1,0,1,-1.7721300388140635,2.775451698653172,1.26651861082629,3.829825024787061
0,1,0,2.364315989214695,1.0981636881277397,-1.7011739837339408,-3.472803971776261
0,1,1,2.0570863526375747,2.8115007157914946,-2.5304614633302114,6.524029276651367
0,0,1,2.347402518048479,1.9403170182469403,-1.2457123987708365,-0.1422907029216597
0,0,0,-1.0064564749093652,0.9793759713314861,2.221019615106668,3.475025538295226
1,1,0,-3.7727691182267646,0.2878047153546607,1.065337818623195,1.5321199516300288
0,0,1,1.969183537448487,0.8012157742379639,1.2679534563049903,0.1253041841560142
1,1,0,1.5873522461252059,0.05230148401587209,2.5874973424341916,4.647486108351245
0,1,1,-2.9767726677675803,2.6686806994650483,-2.1885799859399393,-1.5794057482222024
1,1,1,0.40174460654602073,2.643472525965201,-3.1891010897580743,2.7582041790721092
1,0,0,1.2854444070294955,2.765142110496708,-6.418688057114643,2.1653354813152785
1,1,0,1.4530845699400832,2.7907170245056285,-1.741901937343295,-6.095271385275496
0,1,1,0.7932220253289821,0.47850432307078494,-1.6217268634335549,2.9248870063641617
1,1,0,1.8012166390355442,1.3803286244385773,-3.9917545437961275,-1.0638023540190857
1,0,1,1.7898265108046831,1.487712102341016,-0.5469915861650632,2.014131549228466
1,1,1,0.7542449549750239,0.429102790221384,-0.8068989913101845,-4.249983003136402
1,1,1,0.6634000663532779,2.751316727416758,-3.0286080775354165,1.7804576001109313
0,1,1,3.884206506315495,1.535038798091651,-1.5736513280669655,1.440421078452477
1,0,0,-4.230633030526622,0.9843101294678793,0.3823766192670448,0.09818938942429657
1,0,1,-6.321291018912819,2.2446455943094565,0.5275080822590879,-1.4125544324192858
0,1,0,0.9546867722109751,0.22540066681942017,3.5029081770264665,0.4906080716620136
0,1,0,-2.4723301929261647,2.7283824387335156,-0.9495734273692251,3.6600098149050284
1,1,0,-5.024959928875506,1.2933902645419377,-0.3381260740534452,3.7715164401616943
0,0,1,-3.6289514217168586,0.07280641385519526,2.8548629453991845,-4.537006076163087
0,1,0,-3.2883558839735114,0.3242984202329414,2.5840592732470378,-2.3277161533846122
0,0,0,-0.8551978108997871,0.7079725909435065,1.495060944564836,-0.8830199491647358
1,1,0,-0.3844981018430428,0.015991443617450418,-3.9077921518900043,1.4097324117633647
1,1,1,3.2712368699401217,2.232722152588454,0.7856624723231276,2.1710869083028053
1,1,1,-0.5711454698998373,2.1857041163908173,1.643721015279604,0.7006624757806261
0,0,0,-1.4200500774836948,2.9922777535735388,2.5544680595059908,-1.6881345931352323
0,1,0,4.903039739892299,1.9756045145220327,0.4622980874078235,-1.499124461034607
0,1,0,1.3775611313417664,1.3046623827827077,2.477184077818092,-2.917790197743929
1,1,1,-2.7422320745703903,1.1626579370048153,-6.938482096204087,3.337892411663895
1,0,1,0.7496449772887002,1.5920256894672113,3.8293534550315345,-2.424170828708424
0,0,1,2.5873170825240863,1.3486165675853528,2.368988173877731,2.6329516659763117
1,1,0,3.4288373654527255,2.1700173635571884,2.318284638446455,1.0603881771828334
1,1,0,-6.829592066441926,0.2987523318871178,2.9940595411626005,2.296855716158306
0,0,0,0.9851632108349297,0.551982028224964,-1.8960903086819263,1.3325065801374683
1,1,1,0.008490653207532726,1.150142398443709,-5.8684900239550295,-2.677275276354057
1,0,0,0.16985728467865602,1.417538285532948,3.1132569476818217,1.9489709745017154
0,1,1,-0.5985429442387129,2.4958432028662463,-3.2573931286071116,-2.005312176095244
0,1,0,-0.23565837232525189,0.13792044801712433,-0.3779389333161615,1.4146811972137836
0,1,0,-5.619978519256551,2.400277341934787,-2.9320609946260383,0.3876261132872414
0,0,1,-0.6620539458186077,1.954479465680619,-2.035704516548199,0.5556449523361117
1,0,0,-1.1362857339143706,1.1117333398556577,-1.4199679869657766,-1.0279589578220223
1,1,1,1.7253366959147578,1.8652030274819036,-3.1002138778106527,-4.094585928915299
0,1,1,-0.4101136682853718,2.9623819807343135,0.3285794828852965,-0.6092418596274508
0,1,0,0.3364812216689457,0.24374504480838843,-1.9648670931755792,4.037326208147247
0,0,0,-1.9475453771391398,0.4340593769548914,3.365422191447644,-1.9829422674466826
1,1,0,2.9874322121811954,1.4553272632877974,-5.374244739443233,-3.068751267841148
1,1,1,-2.512366866212049,2.849091631589201,-1.2090774454164597,-0.6782903673228455
1,0,0,0.4968383684153606,2.324197478670981,-3.6362468640178154,-2.6708195137015096
1,1,1,1.2934015284710374,2.8569595405425026,2.2239353170930922,-3.5183089879764244
0,1,1,4.999345645290417,1.0669966383424467,3.3694187180357016,2.840353734691726
0,0,0,-1.3165537341062041,1.0636231959096505,1.7758497830791,-1.6653273690995194
0,1,0,2.9846090919091424,2.3685210042028144,-0.6621242221411094,3.7162745002366595
1,0,0,0.5770058577056597,2.536450179763602,1.9866922694918447,1.118586930577975
1,1,1,-1.3402052476852986,2.619725404851911,-0.37168945220671806,0.3006716932550576
1,1,1,-0.16285486037552133,0.7038353957716964,0.3799157615800792,2.238209091445789
0,1,0,4.691709787349149,1.5333679852556656,-5.642006773663209,-2.438739434807399
0,0,0,-2.1330125991790365,0.7950774451786567,-2.5878426286230414,3.5925442238278107
1,1,0,4.072754482058373,2.847239498829575,1.2749259732957254,-2.181856108341106
1,1,0,-0.9652354461881141,0.5698432782852914,-2.3015979786570644,0.5125441283925674
0,0,0,3.987215192292751,2.3108526687728648,2.6524935779971526,-1.9508910608238046
1,0,1,-1.2512915404734792,0.9927310762488954,0.6216208086363506,5.340599353257026
1,0,1,-6.150409887310806,2.979295846683047,1.7223412868318202,0.3221126073208437
0,0,1,-1.0875646498932754,2.734141129159598,-3.9962040210782357,-2.4682342410909803
1,1,0,4.2612973522594375,1.691283257163826,-0.3654034982774321,1.8755526799061353
0,1,1,-1.3693716266290668,2.4774005936098122,-2.5312562112220416,-4.285741469074734
1,1,0,3.30032524145059,0.5126912501578397,1.1167576464979283,0.45955733926674536
0,0,0,-6.755040990740209,0.03564132200707981,3.0351966385875864,-3.886095670802673
0,0,0,1.500073546608476,0.8048681011213221,0.16615464842406438,-1.1700970953653247
1,1,0,2.0980874629531883,0.38609027949752184,-0.29686922585524034,-4.776870114795997
1,1,1,-1.7834359224466136,0.8170390977490742,-0.11208127971183873,1.9285586588810526
1,0,1,-0.6568537782612813,0.8066509237009655,-1.15632706595018,3.908740675987433
0,1,0,-1.5876706646338008,1.6996079101905452,-5.81015910262143,-3.3909539333145013
1,0,0,-0.27410973734154803,2.222775012135397,5.524238104906629,1.4488333818313028
1,0,0,7.951871144088729,0.5222611272105784,2.4132465250901785,0.8441804075385073
0,0,0,-3.986800450306295,0.42726811526022745,2.0315655131261736,5.373872252542572
0,1,1,-1.5074621759478448,2.783053995257931,3.7993090904932627,1.625083002488899
0,0,0,0.21425645669730128,2.654950338627371,7.039887208442829,-1.2497242025095097
1,1,0,1.05738916818875,0.8592821574399339,-0.6277742715855525,-1.736266432335971
1,1,1,4.944018441950741,0.6103739108989226,2.1016653087443986,-0.03231760462055472
0,1,1,-4.468414000106822,2.9815139265064947,-0.4982640011459616,-3.1022848507453418
0,0,0,-1.4672333064613914,1.3864022893982368,-5.96561999892987,1.0366436462090038
1,0,0,0.5635320655087536,2.470546037818721,-0.8149361036616234,3.708096749739398
0,1,1,3.4051948572368227,1.0664911746816343,2.181376969693126,-1.3108193869719775
1,1,1,-0.6132459719908776,0.22966390185160557,-2.7787839499501397,-2.245476519409702
1,1,0,2.7154555945626098,2.1809702321929008,3.381151941911701,2.463097360556466
0,1,1,2.185746844308695,0.8344581380395136,1.2911946858087204,1.2869598097453085
1,1,1,6.15695820243257,2.7437595712000653,-0.888032835152207,-0.6658402984913534
1,1,0,-0.9183879142192768,2.8118097637622776,6.5558528265757685,-2.0354187317818377
0,1,0,-4.891194817748616,2.890412570281123,3.842294703568381,2.688511170464255
0,0,1,2.6153328161167257,2.5675378952014696,-0.49957082625296956,1.9757019602421688
1,0,1,-0.6893872719809614,2.8185043718017746,4.22033705216533,-2.2643659558414564
0,1,1,-1.2711800409720946,1.4775400086842638,3.6481718538926353,2.7070763777943987
1,1,1,-1.157021042976247,2.4490549721992583,1.217308772100708,-2.2213184337202723
1,0,1,2.427001153592221,2.178421829659993,2.15503421517275,-0.8114830583854703
0,0,1,-4.646338169470955,1.1592133046029989,3.9173681833536635,-2.345777686980774
1,0,1,3.007212969317016,2.6736985763175984,1.8968524992635647,3.8654761047587067
0,0,0,-3.3346768502388104,2.6142631845104893,2.762289513902696,-4.696077462217425
0,0,0,0.9958842445536157,0.14891416552703796,-8.53510220881555,-5.463706807204047
0,0,1,-0.4470519663140716,1.9883168765312726,-2.8199188739646748,3.249850778406857
0,0,0,1.8771400713315547,1.6853462778748052,4.444257633901133,2.716695094750694
0,1,1,4.295783245875999,0.7681806074870419,-1.526302490386903,-3.0590902083614395
1,1,0,-1.1306645337526593,1.1208500178951373,0.41580606962127026,3.0632868655283727
1,1,1,-4.619008337913238,2.355285851988674,5.51695924461969,4.620604526207723
1,1,1,0.49618965033206686,2.737360578817362,-2.143118354983708,0.5812278601514278
0,1,0,2.604867837455351,0.5446948744365793,1.9270641984206063,-1.7188690081484772
1,0,1,-1.1647896845379755,2.1199675214462337,0.07739435388655505,-1.7178603789538691
1,0,0,2.944606539356296,0.9420102643366511,1.050991694381494,0.8765668739825065
1,0,0,2.3011251268458874,0.9954214657115622,-1.6870530951328875,2.2649406434441284
0,0,0,-1.9213648548478113,0.12230363182200099,-0.27256369424716786,-4.01467666756944
1,1,1,0.26233775175617896,1.6847446072866907,2.0931438247617584,-0.9080289304075092
1,1,0,-7.983520899774399,1.2969739493805141,-0.7450750456868529,2.276778528791656
0,1,0,-1.144760622632678,1.9913360504023239,-4.114113235427479,-4.515536885566121
0,1,1,1.3312139470012267,1.2406163875929406,5.857373042008238,-0.5369858469264506
0,0,1,2.591835190926418,0.7607916253388509,7.589285613454413,3.8029489551458693
1,0,1,2.994737828184743,2.4103021998449403,-0.054380705514733896,1.4962858341374101
0,0,0,4.060303923008395,1.3549048038061478,0.839864959853406,0.04239974184895867
1,1,0,1.7175353594800935,2.2964665085885776,2.5315919903209325,2.66467511087195
1,0,0,-1.4929854775113112,0.35533111614228596,-5.019433187410378,-2.4700100784481753
1,1,0,-6.108337528676243,1.7183542655697215,-3.1456608507105757,4.246248381011298
0,1,1,1.2052436945546652,0.6949058421207039,-1.5086009021582023,-2.321199632067162
1,1,0,-5.077993997585048,0.847797396114925,1.6211161890144514,2.1233313252487123
0,1,0,2.1600470289431666,1.4269824839673846,0.40996951679738636,1.539900746332931
0,1,0,1.6160764917081054,2.993394000357636,1.3787076142397856,-5.206110425785937
1,0,0,2.2664135828689083,1.747946964151712,-8.663744619934722,5.639009003957375
1,0,1,-2.208367364368304,0.3826964964113816,0.1370240007043141,4.945565183100528
0,0,1,-0.5851014157430626,1.2852263528361267,-2.728937590675321,4.650632744054928
0,1,0,-3.786670236316519,1.955867235368142,3.2355216819422443,3.4071920753890366
0,1,0,-0.07331221234654658,1.6346455399436939,2.414232167206525,1.369670533181431
1,0,1,-0.479665418219256,0.9879069815564587,3.0856752200684694,-0.18820820579558603
0,1,1,1.1795749722123738,1.6781165420047794,4.035327612628728,-2.000833950861561
0,1,1,1.565777588061643,0.4608431845824199,-0.211101353927877,2.0637239796254483
0,1,1,-0.6644825382660758,1.9482124503734042,2.442565834054954,8.033051742149972
1,0,1,0.32012336910806405,0.46402850914689175,-3.252917644452186,-6.452560409935679
0,0,1,-6.341865207541206,2.203838463508451,0.23890374085587934,3.084195200405631
1,1,0,-2.770783166219598,2.472048188371737,1.6528887922554723,-4.188093246015542
0,1,1,-6.803645497961524,2.5397261228551633,1.0122466984997018,-0.34460393438421355
1,1,1,-0.9532624850030236,1.4328504206160397,2.6195828777711645,-6.103932883040445
0,0,0,2.059194239854361,2.5306915478020433,1.4752411221144097,4.970450368038151
0,0,1,-1.0800354366865075,1.182887829052623,1.8675751561565055,1.3690815605943119
